fecha,parcela_id,sensor_id,Municipio,estacion_id,t_max,t_min,t_media,humedad_relativa,radiacion_solar,velocidad_viento,precipitacion,Et0,textura_suelo,capacidad_campo,punto_marchitez,densidad_aparente,materia_organica,profundidad_raiz,humedad_volumetrica,temperatura_suelo,calidad_dato,lamina_aplicada_mm,caudal_lps,energia_kwh,metodo_riego,costo_energia,costo_mantenimiento,costo_agua,costo_total,cultivo_id,kc_inicial,kc_medio,kc_final,duracion_dias,recomendacion,accion_tomada,resultado,estado_sistema,ahorro_agua,eficiencia_riego,riesgo_estres,costo_por_mm,confiabilidad_sensores,lat,lon
14/02/2026,P009,S008,Santa Clara,DGO_NORTE,25.11035272,4.294091162,14.70222194,29.93382837,15.96703691,2.732056906,5,3.00908236,franco,0.3,0.15,1.38,1.5,90,0.222276939,19.78205242,OK,0,0,0,goteo,0,42.94218915,0,42.94218915,C04,0.3,1,0.2,110,Regar 0 mm,modificado,humedad adecuada,normal,0.187985564,0.850704247,0.362946303,42.94218915,0.947729854,24.52,-103.27
14/02/2026,P009,S009,Santa Clara,DGO_NORTE,24.42372201,8.21455755,16.31913978,44.29039616,17.94327119,1.658129341,5,2.030474594,franco,0.3,0.15,1.38,1.5,90,0.229030336,17.38202576,OK,6,4.2,7.8,goteo,140.4,47.98915667,21,209.3891567,C04,0.3,1,0.2,110,Regar 6 mm,ejecutado,humedad adecuada,normal,0.090892261,0.724949487,0.38316671,29.91273667,0.862677799,24.52,-103.27
14/02/2026,P009,S010,Santa Clara,DGO_NORTE,28.47169392,5.806290709,17.13899231,31.95000282,15.23120372,1.360882981,2,2.728716367,franco,0.3,0.15,1.38,1.5,90,0.258519573,19.41982334,OK,8,5.6,10.4,goteo,187.2,43.74433657,28,258.9443366,C04,0.3,1,0.2,110,Regar 8 mm,modificado,humedad adecuada,normal,0.238280038,0.859955841,0.233914119,28.77159295,0.876728481,24.52,-103.27
14/02/2026,P009,S011,Santa Clara,DGO_NORTE,25.52053114,8.253066776,16.88679896,53.78956956,18.9545038,2.749320283,5,2.916394662,franco,0.3,0.15,1.38,1.5,90,0.285038067,19.31660288,faltante,8,5.6,10.4,gravedad,187.2,52.42028389,28,267.6202839,C04,0.3,1,0.2,110,Regar 8 mm,ignorado,Estrés hídrico,normal,0.088916201,0.747145662,0.310470883,29.7355871,0.88789772,24.52,-103.27
14/02/2026,P009,S012,Santa Clara,DGO_NORTE,25.10257106,4.432431277,14.76750117,34.56986515,12.8763426,2.329546506,5,4.419607624,franco,0.3,0.15,1.38,1.5,90,0.159257967,18.45557532,sospechoso,6,4.2,7.8,gravedad,140.4,29.53241322,21,190.9324132,C04,0.3,1,0.2,110,Regar 6 mm,modificado,humedad adecuada,normal,0.061252238,0.709067382,0.32949829,27.27605903,0.962191207,24.52,-103.27
14/02/2026,P009,S013,Santa Clara,DGO_NORTE,20.14870637,12.2921594,16.22043288,31.39005674,18.16251825,2.728111587,2,3.674498695,franco,0.3,0.15,1.38,1.5,90,0.174244067,19.10523312,faltante,15,10.5,19.5,goteo,351,44.27036226,52.5,447.7703623,C04,0.3,1,0.2,110,Regar 15 mm,ejecutado,humedad adecuada,degradado,0.103772817,0.791079593,0.205554974,27.98564764,0.916113627,24.52,-103.27
14/02/2026,P009,S014,Santa Clara,DGO_NORTE,18.1002787,13.25527753,15.67777812,28.20815869,15.96253404,2.117205723,5,4.338827435,franco,0.3,0.15,1.38,1.5,90,0.222744074,16.79130002,faltante,10,7,13,goteo,234,46.91424454,35,315.9142445,C04,0.3,1,0.2,110,Regar 10 mm,ignorado,Estrés hídrico,degradado,0.156843327,0.839397357,0.265396951,28.71947678,0.930634862,24.52,-103.27
14/02/2026,P009,S015,Santa Clara,DGO_NORTE,24.53238087,8.868426339,16.7004036,27.77643975,18.17818825,1.187915961,0,3.589681415,franco,0.3,0.15,1.38,1.5,90,0.268334505,17.88634497,OK,8,5.6,10.4,aspersión,187.2,31.32418182,28,246.5241818,C04,0.3,1,0.2,110,Regar 8 mm,ejecutado,humedad adecuada,normal,0.149373044,0.706694401,0.270215445,27.39157576,0.860314234,24.52,-103.27
14/02/2026,P009,S016,Santa Clara,DGO_NORTE,25.67984273,13.2883045,19.48407362,35.45504318,14.48835804,1.071998897,0,3.322834108,franco,0.3,0.15,1.38,1.5,90,0.269696724,17.18976988,OK,6,4.2,7.8,aspersión,140.4,49.44089751,21,210.8408975,C04,0.3,1,0.2,110,Regar 6 mm,ignorado,Ligero déficit,normal,0.225563673,0.744058073,0.128733225,30.12012822,0.888681516,24.52,-103.27
14/02/2026,P009,S017,Santa Clara,DGO_NORTE,18.07312012,7.904709155,12.98891464,54.98251049,19.19212067,1.470535217,0,3.262676734,franco,0.3,0.15,1.38,1.5,90,0.250402085,17.10964267,sospechoso,6,4.2,7.8,gravedad,140.4,38.71765674,21,200.1176567,C04,0.3,1,0.2,110,Regar 6 mm,ejecutado,Estrés hídrico,degradado,0.161397927,0.746388691,0.228311711,28.58823668,0.854578797,24.52,-103.27
14/02/2026,P009,S018,Santa Clara,DGO_NORTE,19.63926552,9.785629031,14.71244728,28.99176216,16.39322096,2.719001857,2,3.508950801,franco,0.3,0.15,1.38,1.5,90,0.268300027,18.4808356,faltante,12,8.4,15.6,goteo,280.8,54.80430497,42,377.604305,C04,0.3,1,0.2,110,Regar 12 mm,ejecutado,humedad adecuada,normal,0.141663254,0.831913911,0.184564911,29.046485,0.865499907,24.52,-103.27
14/02/2026,P009,S019,Santa Clara,DGO_NORTE,24.92347149,11.31604753,18.11975951,51.79216178,14.2816472,2.555239522,20,4.259539713,franco,0.3,0.15,1.38,1.5,90,0.250157678,15.13061476,OK,10,7,13,aspersión,234,45.99783645,35,314.9978364,C04,0.3,1,0.2,110,Regar 10 mm,modificado,humedad adecuada,degradado,0.243822985,0.833388907,0.364721919,28.63616695,0.887038933,24.52,-103.27
14/02/2026,P009,S020,Santa Clara,DGO_NORTE,18.85481865,13.3487877,16.10180318,37.58996093,14.73911612,2.25883102,0,4.439656696,franco,0.3,0.15,1.38,1.5,90,0.212123746,15.17428407,OK,8,5.6,10.4,aspersión,187.2,29.98853462,28,245.1885346,C04,0.3,1,0.2,110,Regar 8 mm,modificado,Ligero déficit,normal,0.112047586,0.737898187,0.265442868,27.24317051,0.870040671,24.52,-103.27
14/02/2026,P010,S001,Simón Bolívar,DGO_CENTRO,25.36082101,9.901409714,17.63111536,33.53035721,12.05217524,2.01742326,0,2.566244814,arenoso,0.22,0.09,1.55,1,65,0.181879459,14.72536028,OK,6,4.2,7.8,gravedad,140.4,25.4500501,21,186.8500501,C05,0.45,1.25,0.4,160,Regar 6 mm,modificado,Ligero déficit,degradado,0.123186247,0.870110085,0.132201933,26.6928643,0.958237679,25.03,-103.41
14/02/2026,P010,S002,Simón Bolívar,DGO_CENTRO,19.50224769,4.635744705,12.0689962,43.65588378,18.72435371,1.783635473,0,3.571084554,arenoso,0.22,0.09,1.55,1,65,0.134369638,17.71582758,sospechoso,0,0,0,gravedad,0,25.78714127,0,25.78714127,C05,0.45,1.25,0.4,160,Regar 0 mm,ejecutado,Ligero déficit,normal,0.121570683,0.784316243,0.223940049,25.78714127,0.950078551,25.03,-103.41
14/02/2026,P010,S003,Simón Bolívar,DGO_CENTRO,18.36890651,13.48350187,15.92620419,47.64666977,14.59496988,2.609861139,0,3.159827375,arenoso,0.22,0.09,1.55,1,65,0.208463749,15.03731271,faltante,8,5.6,10.4,gravedad,187.2,41.37316231,28,256.5731623,C05,0.45,1.25,0.4,160,Regar 8 mm,ignorado,humedad adecuada,normal,0.078858379,0.786251451,0.364712552,28.50812915,0.892503913,25.03,-103.41
14/02/2026,P010,S004,Simón Bolívar,DGO_CENTRO,18.37465584,6.106349819,12.24050283,49.15817403,18.97738048,1.456984372,5,4.297632912,arenoso,0.22,0.09,1.55,1,65,0.160595619,14.90276102,sospechoso,15,10.5,19.5,aspersión,351,51.49870519,52.5,454.9987052,C05,0.45,1.25,0.4,160,Regar 15 mm,ejecutado,humedad adecuada,degradado,0.121811454,0.899755558,0.363199169,28.43741907,0.893645252,25.03,-103.41
14/02/2026,P010,S005,Simón Bolívar,DGO_CENTRO,23.92565346,12.78499826,18.35532586,26.41427425,14.71054186,1.87042622,0,4.178193924,arenoso,0.22,0.09,1.55,1,65,0.197277152,16.06254622,sospechoso,10,7,13,goteo,234,37.23037189,35,306.2303719,C05,0.45,1.25,0.4,160,Regar 10 mm,ignorado,Estrés hídrico,normal,0.16550649,0.765197681,0.105808761,27.83912472,0.894850121,25.03,-103.41
14/02/2026,P010,S006,Simón Bolívar,DGO_CENTRO,28.40861931,11.06051161,19.73456546,38.9905588,14.26679039,2.002214533,2,2.224609941,arenoso,0.22,0.09,1.55,1,65,0.204756782,15.2204913,faltante,10,7,13,aspersión,234,42.41926881,35,311.4192688,C05,0.45,1.25,0.4,160,Regar 10 mm,ejecutado,Ligero déficit,degradado,0.213158359,0.843508499,0.310620125,28.31084262,0.917617125,25.03,-103.41
14/02/2026,P010,S007,Simón Bolívar,DGO_CENTRO,25.75312489,9.177493488,17.46530919,32.47853822,19.72785811,2.758525826,0,4.292261343,arenoso,0.22,0.09,1.55,1,65,0.122932133,17.7696045,sospechoso,10,7,13,aspersión,234,26.71911562,35,295.7191156,C05,0.45,1.25,0.4,160,Regar 10 mm,modificado,humedad adecuada,normal,0.150188034,0.716622285,0.2692274,26.88355597,0.851300505,25.03,-103.41
14/02/2026,P010,S008,Simón Bolívar,DGO_CENTRO,18.45295883,7.631029401,13.04199411,51.89274174,13.03560246,1.805170997,0,3.76965656,arenoso,0.22,0.09,1.55,1,65,0.126096589,14.95374146,OK,6,4.2,7.8,gravedad,140.4,52.71311697,21,214.113117,C05,0.45,1.25,0.4,160,Regar 6 mm,ejecutado,Ligero déficit,degradado,0.158218843,0.869170094,0.359269276,30.58758814,0.912353229,25.03,-103.41
14/02/2026,P010,S009,Simón Bolívar,DGO_CENTRO,27.80181234,13.68643933,20.74412583,30.8765309,18.19095096,2.745033307,5,3.686494413,arenoso,0.22,0.09,1.55,1,65,0.20501047,14.61144197,OK,6,4.2,7.8,aspersión,140.4,44.80494202,21,206.204942,C05,0.45,1.25,0.4,160,Regar 6 mm,ejecutado,Estrés hídrico,normal,0.063494277,0.720674033,0.358803483,29.45784886,0.874530334,25.03,-103.41
14/02/2026,P010,S010,Simón Bolívar,DGO_CENTRO,24.12286414,5.848767138,14.98581564,46.68405593,14.67793213,1.663030489,2,3.74481031,arenoso,0.22,0.09,1.55,1,65,0.143976895,18.40428346,OK,8,5.6,10.4,gravedad,187.2,48.83116725,28,264.0311672,C05,0.45,1.25,0.4,160,Regar 8 mm,modificado,humedad adecuada,normal,0.069277244,0.785000703,0.141392707,29.33679636,0.911426783,25.03,-103.41
14/02/2026,P010,S011,Simón Bolívar,DGO_CENTRO,21.7990276,10.29599143,16.04750952,32.97820114,12.5870837,1.267452876,2,3.961937021,arenoso,0.22,0.09,1.55,1,65,0.217299863,16.29927568,OK,6,4.2,7.8,gravedad,140.4,29.21083362,21,190.6108336,C05,0.45,1.25,0.4,160,Regar 6 mm,ignorado,Ligero déficit,normal,0.238333914,0.751980914,0.1147435,27.23011909,0.861076272,25.03,-103.41
14/02/2026,P010,S012,Simón Bolívar,DGO_CENTRO,26.89799537,11.10880031,19.00339784,45.79625151,14.90747381,1.644576366,20,2.200919614,arenoso,0.22,0.09,1.55,1,65,0.106439615,15.24741278,sospechoso,0,0,0,aspersión,0,45.22083421,0,45.22083421,C05,0.45,1.25,0.4,160,Regar 0 mm,ignorado,humedad adecuada,degradado,0.246871177,0.837620628,0.244085025,45.22083421,0.95508497,25.03,-103.41
14/02/2026,P010,S013,Simón Bolívar,DGO_CENTRO,28.27441625,11.67389143,19.97415384,46.35440675,14.7465602,1.044210582,5,3.834685709,arenoso,0.22,0.09,1.55,1,65,0.189574821,18.83850023,faltante,0,0,0,aspersión,0,44.80256849,0,44.80256849,C05,0.45,1.25,0.4,160,Regar 0 mm,modificado,Estrés hídrico,normal,0.151657885,0.773567547,0.198370938,44.80256849,0.889860245,25.03,-103.41
14/02/2026,P010,S014,Simón Bolívar,DGO_CENTRO,20.90128003,9.457798822,15.17953943,45.19181092,12.69602218,2.461151368,0,3.152729565,arenoso,0.22,0.09,1.55,1,65,0.09007929,17.73994916,OK,10,7,13,aspersión,234,40.71373401,35,309.713734,C05,0.45,1.25,0.4,160,Regar 10 mm,ignorado,humedad adecuada,normal,0.245474263,0.875598344,0.146876041,28.155794,0.950913579,25.03,-103.41
14/02/2026,P010,S015,Simón Bolívar,DGO_CENTRO,26.34597623,7.955505097,17.15074066,32.17602987,14.9636527,1.738506245,0,3.376566249,arenoso,0.22,0.09,1.55,1,65,0.170018133,17.96941273,OK,6,4.2,7.8,gravedad,140.4,45.74942885,21,207.1494289,C05,0.45,1.25,0.4,160,Regar 6 mm,modificado,humedad adecuada,degradado,0.205030643,0.876202002,0.20819061,29.59277555,0.940506647,25.03,-103.41
14/02/2026,P010,S016,Simón Bolívar,DGO_CENTRO,20.86634953,4.092376866,12.4793632,52.45719752,14.13871995,2.283273818,10,2.155175525,arenoso,0.22,0.09,1.55,1,65,0.097677986,17.30804538,sospechoso,8,5.6,10.4,aspersión,187.2,30.59404134,28,245.7940413,C05,0.45,1.25,0.4,160,Regar 8 mm,ejecutado,Estrés hídrico,normal,0.068085723,0.818109066,0.351109105,27.31044904,0.88802368,25.03,-103.41
14/02/2026,P010,S017,Simón Bolívar,DGO_CENTRO,22.94678047,6.387175538,14.666978,31.65632297,13.3333242,1.159818628,10,3.428071595,arenoso,0.22,0.09,1.55,1,65,0.161355742,18.66321719,OK,0,0,0,aspersión,0,53.62292171,0,53.62292171,C05,0.45,1.25,0.4,160,Regar 0 mm,ignorado,humedad adecuada,normal,0.105951012,0.862235052,0.17653603,53.62292171,0.929052858,25.03,-103.41
14/02/2026,P010,S018,Simón Bolívar,DGO_CENTRO,28.37428847,13.26241228,20.81835038,52.23044718,13.656814,1.101276934,20,3.75542213,arenoso,0.22,0.09,1.55,1,65,0.184711003,15.28352417,OK,6,4.2,7.8,aspersión,140.4,29.97969711,21,191.3796971,C05,0.45,1.25,0.4,160,Regar 6 mm,modificado,Ligero déficit,degradado,0.100400421,0.740174193,0.328725937,27.33995673,0.927263328,25.03,-103.41
14/02/2026,P010,S019,Simón Bolívar,DGO_CENTRO,25.81058952,10.48906719,18.14982835,50.90767594,16.92424642,1.389331921,10,3.1826966,arenoso,0.22,0.09,1.55,1,65,0.092237919,18.00881144,faltante,0,0,0,gravedad,0,46.83018787,0,46.83018787,C05,0.45,1.25,0.4,160,Regar 0 mm,modificado,Estrés hídrico,normal,0.052881031,0.866563899,0.258992671,46.83018787,0.949006157,25.03,-103.41
14/02/2026,P010,S020,Simón Bolívar,DGO_CENTRO,22.11188475,4.331945078,13.22191491,48.74088945,14.0538975,1.424075571,2,3.103133372,arenoso,0.22,0.09,1.55,1,65,0.150182033,16.9885944,OK,15,10.5,19.5,goteo,351,43.85225077,52.5,447.3522508,C05,0.45,1.25,0.4,160,Regar 15 mm,modificado,Estrés hídrico,normal,0.154114587,0.748384333,0.10384212,27.95951567,0.94421062,25.03,-103.41
15/02/2026,P001,S001,Gómez Palacio,DGO_LAGUNA,20.14675306,7.640266869,13.89350996,49.32118897,16.86048896,2.080655966,0,3.402237625,franco-arenoso,0.24,0.1,1.5,1.1,70,0.188623823,17.01238414,OK,10,7,13,gravedad,234,44.07091906,35,313.0709191,C01,0.35,1.1,0.25,130,Regar 10 mm,modificado,Estrés hídrico,normal,0.203167492,0.872377154,0.382263772,28.46099264,0.907025475,25.57,-103.49
15/02/2026,P001,S002,Gómez Palacio,DGO_LAGUNA,26.17180907,4.556143584,15.36397633,42.1981611,12.85732198,2.373290114,5,4.063201866,franco-arenoso,0.24,0.1,1.5,1.1,70,0.203562788,16.65946725,OK,0,0,0,aspersión,0,51.46733681,0,51.46733681,C01,0.35,1.1,0.25,130,Regar 0 mm,ignorado,Estrés hídrico,normal,0.175394026,0.819252221,0.283925479,51.46733681,0.851347136,25.57,-103.49
15/02/2026,P001,S003,Gómez Palacio,DGO_LAGUNA,21.35312573,11.50133252,16.42722913,49.94471838,19.60781264,2.919939533,20,2.361110616,franco-arenoso,0.24,0.1,1.5,1.1,70,0.147865547,16.31297525,OK,6,4.2,7.8,goteo,140.4,53.5212906,21,214.9212906,C01,0.35,1.1,0.25,130,Regar 6 mm,modificado,Ligero déficit,degradado,0.131021799,0.733546297,0.10604515,30.70304151,0.895923486,25.57,-103.49
15/02/2026,P001,S004,Gómez Palacio,DGO_LAGUNA,24.30498264,8.031306612,16.16814463,33.2264192,12.10076568,2.387152861,0,3.795100452,franco-arenoso,0.24,0.1,1.5,1.1,70,0.179746576,19.25806994,faltante,6,4.2,7.8,aspersión,140.4,48.98606999,21,210.38607,C01,0.35,1.1,0.25,130,Regar 6 mm,ejecutado,Ligero déficit,normal,0.097130016,0.861068546,0.290690005,30.05515286,0.88976471,25.57,-103.49
15/02/2026,P001,S005,Gómez Palacio,DGO_LAGUNA,22.84478364,8.694458147,15.76962089,43.60533093,18.10832898,2.017488586,0,3.236241659,franco-arenoso,0.24,0.1,1.5,1.1,70,0.239875253,18.03729039,OK,0,0,0,goteo,0,45.98295839,0,45.98295839,C01,0.35,1.1,0.25,130,Regar 0 mm,ejecutado,humedad adecuada,normal,0.248362301,0.783425358,0.353421028,45.98295839,0.941975716,25.57,-103.49
15/02/2026,P001,S006,Gómez Palacio,DGO_LAGUNA,18.29320499,7.532547305,12.91287615,27.77500312,16.22483505,1.805249354,5,3.780348157,franco-arenoso,0.24,0.1,1.5,1.1,70,0.1582337,17.3654993,OK,0,0,0,aspersión,0,36.65817175,0,36.65817175,C01,0.35,1.1,0.25,130,Regar 0 mm,ejecutado,Ligero déficit,degradado,0.237555814,0.76788986,0.356132176,36.65817175,0.946057565,25.57,-103.49
15/02/2026,P001,S007,Gómez Palacio,DGO_LAGUNA,21.99983713,5.98904401,13.99444057,40.64710891,13.87508686,1.05505727,2,3.171134418,franco-arenoso,0.24,0.1,1.5,1.1,70,0.118264889,18.20951309,OK,6,4.2,7.8,gravedad,140.4,50.91824136,21,212.3182414,C01,0.35,1.1,0.25,130,Regar 6 mm,ejecutado,Estrés hídrico,normal,0.057753848,0.86315747,0.282078963,30.33117734,0.952206318,25.57,-103.49
15/02/2026,P001,S008,Gómez Palacio,DGO_LAGUNA,28.27516318,9.938214207,19.10668869,34.80809155,15.69739657,2.344608955,0,3.458262638,franco-arenoso,0.24,0.1,1.5,1.1,70,0.155809038,15.38117033,sospechoso,6,4.2,7.8,goteo,140.4,34.39128887,21,195.7912889,C01,0.35,1.1,0.25,130,Regar 6 mm,ejecutado,humedad adecuada,normal,0.214993244,0.830399687,0.374510372,27.97018412,0.927584341,25.57,-103.49
15/02/2026,P001,S009,Gómez Palacio,DGO_LAGUNA,19.29213104,10.18879635,14.74046369,51.89084395,12.39019964,1.584693755,20,4.345829812,franco-arenoso,0.24,0.1,1.5,1.1,70,0.222063789,18.76432431,faltante,8,5.6,10.4,gravedad,187.2,33.97974559,28,249.1797456,C01,0.35,1.1,0.25,130,Regar 8 mm,modificado,Estrés hídrico,degradado,0.072171131,0.718967627,0.258384804,27.6866384,0.950609825,25.57,-103.49
15/02/2026,P001,S010,Gómez Palacio,DGO_LAGUNA,18.91252817,4.894088666,11.90330842,46.25033009,13.95997167,2.999058821,5,3.718830103,franco-arenoso,0.24,0.1,1.5,1.1,70,0.125107454,14.25592168,sospechoso,6,4.2,7.8,goteo,140.4,31.68587995,21,193.0858799,C01,0.35,1.1,0.25,130,Regar 6 mm,ignorado,Ligero déficit,normal,0.182380608,0.706198068,0.11134781,27.58369714,0.929452695,25.57,-103.49
15/02/2026,P001,S011,Gómez Palacio,DGO_LAGUNA,28.65608056,8.002207378,18.32914397,33.8053638,18.92986534,1.186509723,5,4.008956418,franco-arenoso,0.24,0.1,1.5,1.1,70,0.23451902,14.13761455,OK,8,5.6,10.4,gravedad,187.2,38.90434436,28,254.1043444,C01,0.35,1.1,0.25,130,Regar 8 mm,ignorado,Ligero déficit,normal,0.134276829,0.779368348,0.212260324,28.23381604,0.888643107,25.57,-103.49
15/02/2026,P001,S012,Gómez Palacio,DGO_LAGUNA,22.38403873,11.89423033,17.13913453,52.92022908,14.73087975,1.446929791,2,3.907886641,franco-arenoso,0.24,0.1,1.5,1.1,70,0.127838649,15.62321098,OK,0,0,0,gravedad,0,38.4287299,0,38.4287299,C01,0.35,1.1,0.25,130,Regar 0 mm,ignorado,Estrés hídrico,normal,0.079064605,0.834517476,0.116698015,38.4287299,0.913729653,25.57,-103.49
15/02/2026,P001,S013,Gómez Palacio,DGO_LAGUNA,21.35949172,13.44664663,17.40306918,54.84692021,17.86253156,2.277803627,5,4.200285769,franco-arenoso,0.24,0.1,1.5,1.1,70,0.199729082,18.65790204,OK,12,8.4,15.6,aspersión,280.8,42.48446856,42,365.2844686,C01,0.35,1.1,0.25,130,Regar 12 mm,modificado,Estrés hídrico,degradado,0.196745972,0.864945652,0.372929841,28.09880527,0.919159465,25.57,-103.49
15/02/2026,P001,S014,Gómez Palacio,DGO_LAGUNA,18.10508789,12.56255563,15.33382176,44.83706771,14.91217609,1.466828626,20,3.399651385,franco-arenoso,0.24,0.1,1.5,1.1,70,0.238422199,18.30827955,OK,15,10.5,19.5,aspersión,351,39.55935456,52.5,443.0593546,C01,0.35,1.1,0.25,130,Regar 15 mm,ignorado,humedad adecuada,degradado,0.081142217,0.83546988,0.3990236,27.69120966,0.856290157,25.57,-103.49
15/02/2026,P001,S015,Gómez Palacio,DGO_LAGUNA,28.48951889,5.043775955,16.76664742,41.80502946,15.97517784,2.355527654,0,3.237280803,franco-arenoso,0.24,0.1,1.5,1.1,70,0.210333783,16.92025707,OK,15,10.5,19.5,gravedad,351,47.5983722,52.5,451.0983722,C01,0.35,1.1,0.25,130,Regar 15 mm,ignorado,Ligero déficit,degradado,0.204088888,0.836011036,0.324858561,28.19364826,0.855015369,25.57,-103.49
15/02/2026,P001,S016,Gómez Palacio,DGO_LAGUNA,24.33337854,5.969535639,15.15145709,25.77085752,12.67104582,2.902609801,0,2.977302318,franco-arenoso,0.24,0.1,1.5,1.1,70,0.137125648,18.58763432,faltante,6,4.2,7.8,gravedad,140.4,36.15098606,21,197.5509861,C01,0.35,1.1,0.25,130,Regar 6 mm,ejecutado,humedad adecuada,degradado,0.091778326,0.865249188,0.324140249,28.22156944,0.902647477,25.57,-103.49
15/02/2026,P001,S017,Gómez Palacio,DGO_LAGUNA,21.8807399,10.97928563,16.43001277,48.58890694,14.89589747,1.071037864,10,3.866358429,franco-arenoso,0.24,0.1,1.5,1.1,70,0.169705392,16.72681061,OK,15,10.5,19.5,goteo,351,53.73093033,52.5,457.2309303,C01,0.35,1.1,0.25,130,Regar 15 mm,ignorado,Estrés hídrico,normal,0.229098456,0.805390481,0.149223413,28.57693315,0.955479276,25.57,-103.49
15/02/2026,P001,S018,Gómez Palacio,DGO_LAGUNA,28.55775373,4.066138393,16.31194606,31.16753829,15.7731928,1.21362323,10,3.666825266,franco-arenoso,0.24,0.1,1.5,1.1,70,0.206964714,15.45611523,OK,8,5.6,10.4,gravedad,187.2,38.38867503,28,253.588675,C01,0.35,1.1,0.25,130,Regar 8 mm,modificado,humedad adecuada,normal,0.233344239,0.785522697,0.171099233,28.17651945,0.929995717,25.57,-103.49
15/02/2026,P001,S019,Gómez Palacio,DGO_LAGUNA,22.73740632,7.034995895,14.88620111,50.99267235,14.2480994,2.889691285,20,2.849252616,franco-arenoso,0.24,0.1,1.5,1.1,70,0.228827799,17.81827737,OK,15,10.5,19.5,goteo,351,45.29296563,52.5,448.7929656,C01,0.35,1.1,0.25,130,Regar 15 mm,ignorado,humedad adecuada,degradado,0.198305392,0.793575183,0.170430965,28.04956035,0.853150775,25.57,-103.49
15/02/2026,P001,S020,Gómez Palacio,DGO_LAGUNA,27.0030907,11.45977323,19.23143196,45.27508128,19.14610943,2.663989528,20,2.317898351,franco-arenoso,0.24,0.1,1.5,1.1,70,0.214229401,15.8641246,OK,15,10.5,19.5,gravedad,351,33.62060934,52.5,437.1206093,C01,0.35,1.1,0.25,130,Regar 15 mm,modificado,Ligero déficit,normal,0.231457617,0.858377998,0.368419744,27.32003808,0.955262402,25.57,-103.49
15/02/2026,P002,S001,Lerdo,DGO_LAGUNA,26.93657012,12.26750094,19.60203553,29.69283917,18.64678152,1.518319009,0,2.072404727,franco,0.28,0.14,1.4,1.4,85,0.222790404,16.92660797,sospechoso,8,5.6,10.4,gravedad,187.2,29.84383437,28,245.0438344,C02,0.4,1.15,0.3,120,Regar 8 mm,ejecutado,Ligero déficit,normal,0.101002001,0.811677421,0.214206239,27.22709271,0.914722614,25.53,-103.6
15/02/2026,P002,S002,Lerdo,DGO_LAGUNA,21.5577442,10.22766755,15.89270588,35.4155568,12.05358429,2.232358199,10,2.213123058,franco,0.28,0.14,1.4,1.4,85,0.24229958,14.36199571,OK,8,5.6,10.4,gravedad,187.2,42.40718005,28,257.60718,C02,0.4,1.15,0.3,120,Regar 8 mm,ignorado,Ligero déficit,normal,0.151124613,0.845983581,0.102213508,28.62302001,0.930333513,25.53,-103.6
15/02/2026,P002,S003,Lerdo,DGO_LAGUNA,25.93754559,10.82723067,18.38238813,47.58463791,13.86117319,1.429940559,2,3.207966108,franco,0.28,0.14,1.4,1.4,85,0.146197545,15.9554768,OK,10,7,13,aspersión,234,46.09756915,35,315.0975691,C02,0.4,1.15,0.3,120,Regar 10 mm,modificado,humedad adecuada,normal,0.088617515,0.825352472,0.274853793,28.64523356,0.857034606,25.53,-103.6
15/02/2026,P002,S004,Lerdo,DGO_LAGUNA,25.14680266,11.16830659,18.15755462,52.0943153,19.21757685,1.522279078,10,2.984099852,franco,0.28,0.14,1.4,1.4,85,0.237830931,19.74892034,sospechoso,0,0,0,aspersión,0,39.35602542,0,39.35602542,C02,0.4,1.15,0.3,120,Regar 0 mm,ignorado,Estrés hídrico,degradado,0.205692263,0.830608993,0.352657128,39.35602542,0.914649116,25.53,-103.6
15/02/2026,P002,S005,Lerdo,DGO_LAGUNA,28.90491561,7.239122027,18.07201882,39.28587943,15.80721766,1.054857277,2,3.057984442,franco,0.28,0.14,1.4,1.4,85,0.265417554,16.56408779,OK,8,5.6,10.4,gravedad,187.2,38.36323193,28,253.5632319,C02,0.4,1.15,0.3,120,Regar 8 mm,modificado,Estrés hídrico,normal,0.193532528,0.750406063,0.253699963,28.17369244,0.944872744,25.53,-103.6
15/02/2026,P002,S006,Lerdo,DGO_LAGUNA,22.26319946,9.019903461,15.64155146,37.91206478,15.38777575,1.433337596,5,3.077607204,franco,0.28,0.14,1.4,1.4,85,0.262077059,16.86010081,OK,12,8.4,15.6,goteo,280.8,45.56411993,42,368.3641199,C02,0.4,1.15,0.3,120,Regar 12 mm,modificado,humedad adecuada,normal,0.088045124,0.847518935,0.259256478,28.33570153,0.916602089,25.53,-103.6
15/02/2026,P002,S007,Lerdo,DGO_LAGUNA,25.62446571,10.01187011,17.81816791,52.16398488,14.1846868,1.983656836,20,3.805715493,franco,0.28,0.14,1.4,1.4,85,0.242508595,19.73682761,OK,8,5.6,10.4,gravedad,187.2,46.64422725,28,261.8442273,C02,0.4,1.15,0.3,120,Regar 8 mm,ignorado,humedad adecuada,degradado,0.209499692,0.81542077,0.117012014,29.09380303,0.970193586,25.53,-103.6
